Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1790046591,20,,Aggregated,13.700000,0.000000,120,130,130,160,190,340,360,400,450,450,450,372,0,120,145.41910683610402,112.71850000775885,452.23145799536724,2358.9220430107525
1790046592,20,,Aggregated,14.200000,0.000000,120,130,130,150,190,340,360,400,450,450,450,388,0,120,144.82968812890905,112.71850000775885,452.23145799536724,2407.520618556701
1790046593,20,,Aggregated,13.700000,0.000000,120,130,130,140,190,340,360,380,450,450,450,407,0,120,143.7525685773779,112.71850000775885,452.23145799536724,2358.7321867321866
1790046594,20,,Aggregated,14.100000,0.000000,120,130,130,140,190,340,360,380,450,450,450,420,0,120,143.0357238976285,112.71850000775885,452.23145799536724,2325.1238095238095
1790046595,20,,Aggregated,14.500000,0.000000,120,130,130,140,190,230,360,380,450,450,450,434,0,120,142.83481546540042,112.71850000775885,452.23145799536724,2336.28801843318
1790046596,20,,Aggregated,14.800000,0.000000,120,130,130,140,190,230,360,380,450,450,450,450,0,120,142.5538098044409,112.71850000775885,452.23145799536724,2319.722222222222
1790046597,20,,Aggregated,14.800000,0.000000,120,130,130,140,190,230,350,380,450,450,450,464,0,120,142.67117410766113,112.71850000775885,452.23145799536724,2405.9935344827586
1790046598,20,,Aggregated,14.900000,0.000000,120,130,130,140,190,230,350,380,450,450,450,477,0,120,142.4053672137226,112.71850000775885,452.23145799536724,2418.763102725367
1790046599,20,,Aggregated,14.800000,0.000000,120,130,130,140,190,230,350,380,450,450,450,490,0,120,142.4456101100968,112.71850000775885,452.23145799536724,2503.0142857142855
1790046600,20,,Aggregated,14.900000,0.000000,120,130,130,140,190,230,340,370,450,450,450,507,0,120,142.25677892286055,112.71850000775885,452.23145799536724,2500.7593688362917
1790046601,20,,Aggregated,14.900000,0.000000,120,130,130,140,190,230,340,370,450,450,450,520,0,120,142.2145635324481,112.71850000775885,452.23145799536724,2521.646153846154
1790046602,20,,Aggregated,14.800000,0.000000,120,130,130,140,190,230,340,370,450,450,450,535,0,120,142.51937078666725,112.71850000775885,452.23145799536724,2528.555140186916
1790046603,20,,Aggregated,15.300000,0.000000,120,130,130,140,190,230,340,370,450,450,450,549,0,120,142.29009721654202,112.41429099754896,452.23145799536724,2517.6684881602914
1790046604,20,,Aggregated,14.700000,0.000000,120,130,130,140,190,230,340,370,450,450,450,565,0,120,141.68637499622218,112.41429099754896,452.23145799536724,2508.500884955752
1790046605,20,,Aggregated,14.600000,0.000000,120,130,130,140,190,230,340,370,450,450,450,580,0,120,141.6091066049783,112.41429099754896,452.23145799536724,2542.0672413793104
1790046606,20,,Aggregated,14.400000,0.000000,120,130,130,140,180,230,340,370,450,450,450,596,0,120,141.04574992763946,112.40137500863057,452.23145799536724,2497.1526845637586
1790046607,20,,Aggregated,14.300000,0.000000,120,130,130,140,180,230,340,360,450,450,450,608,0,120,140.90601206063232,112.40137500863057,452.23145799536724,2516.3914473684213
1790046608,20,,Aggregated,14.400000,0.000000,120,130,130,140,180,230,340,360,450,450,450,625,0,120,140.8522580653662,112.40137500863057,452.23145799536724,2585.144
1790046609,20,,Aggregated,14.600000,0.000000,120,130,130,140,180,230,340,360,450,450,450,641,0,120,140.85795189522867,112.40137500863057,452.23145799536724,2646.85647425897
1790046610,20,,Aggregated,14.200000,0.000000,120,130,130,140,180,230,340,360,450,450,450,647,0,120,140.73518817128135,112.40137500863057,452.23145799536724,2638.208655332303
1790046611,20,,Aggregated,14.900000,0.000000,120,130,130,140,180,230,340,360,450,450,450,656,0,120,140.64255938075536,112.40137500863057,452.23145799536724,2654.9161585365855
1790046612,20,,Aggregated,14.600000,0.000000,120,130,130,140,180,230,340,360,450,450,450,660,0,120,140.56762966175677,112.40137500863057,452.23145799536724,2643.318181818182
1790046613,20,,Aggregated,14.000000,0.000000,120,130,130,150,210,230,400,1500,3500,3500,3500,675,0,120,172.00968054478938,112.40137500863057,3472.7922919992125,2644.216296296296
1790046614,20,,Aggregated,13.300000,0.000000,120,130,130,150,220,300,420,3400,5100,5100,5100,688,0,120,190.3692177118416,112.40137500863057,5064.135291991988,2646.4869186046512
1790046615,20,,Aggregated,12.300000,0.000000,120,130,130,150,220,290,400,2300,5100,5100,5100,704,0,120,188.98178467437984,112.40137500863057,5064.135291991988,2614.9048295454545
1790046616,20,,Aggregated,12.300000,0.000000,120,130,130,150,210,290,400,2300,5100,5100,5100,719,0,120,187.71677693988906,112.40137500863057,5064.135291991988,2591.037552155772
1790046617,20,,Aggregated,12.400000,0.000000,120,130,130,150,200,290,400,2300,5100,5100,5100,732,0,120,186.63725374832123,112.40137500863057,5064.135291991988,2564.4180327868853
1790046618,20,,Aggregated,12.600000,0.000000,120,130,130,150,200,240,400,2300,5100,5100,5100,747,0,120,185.61429656726676,112.40137500863057,5064.135291991988,2586.4364123159303
1790046619,20,,Aggregated,12.200000,0.000000,120,130,130,140,200,240,400,2300,5100,5100,5100,760,0,120,184.66652438914215,112.40137500863057,5064.135291991988,2584.8697368421053
1790046620,20,,Aggregated,12.400000,0.000000,120,130,130,140,200,230,400,2300,5100,5100,5100,778,0,120,183.4769329906402,112.40137500863057,5064.135291991988,2613.919023136247
1790046621,20,,Aggregated,12.000000,0.000000,120,130,130,140,210,230,400,2300,5100,5100,5100,788,0,120,183.10489169633158,112.40137500863057,5064.135291991988,2641.939086294416
1790046622,20,,Aggregated,12.200000,0.000000,120,130,130,150,210,230,400,1600,5100,5100,5100,804,0,120,182.19804175708336,112.40137500863057,5064.135291991988,2674.5609452736317
1790046623,20,,Aggregated,12.900000,0.000000,120,130,130,140,210,230,400,1600,5100,5100,5100,816,0,120,181.4587971172538,112.40137500863057,5064.135291991988,2687.9436274509803
1790046624,20,,Aggregated,13.400000,0.000000,120,130,130,140,210,230,400,1600,5100,5100,5100,830,0,120,180.58298507549995,112.40137500863057,5064.135291991988,2694.2602409638553
1790046625,20,,Aggregated,14.400000,0.000000,120,130,130,140,200,230,400,1600,5100,5100,5100,842,0,120,179.72779734164348,112.40137500863057,5064.135291991988,2669.853919239905
1790046626,20,,Aggregated,14.200000,0.000000,120,130,130,140,200,230,380,1600,5100,5100,5100,855,0,120,179.15238263706706,112.40137500863057,5064.135291991988,2682.3380116959065
1790046627,20,,Aggregated,14.200000,0.000000,120,130,130,140,200,230,380,1600,5100,5100,5100,870,0,120,178.30475037096232,112.40137500863057,5064.135291991988,2684.448275862069
1790046628,20,,Aggregated,13.600000,0.000000,120,130,130,140,190,230,380,1600,5100,5100,5100,883,0,120,177.56049810049595,112.40137500863057,5064.135291991988,2666.263873159683
1790046629,20,,Aggregated,13.600000,0.000000,120,130,130,140,190,230,380,1600,5100,5100,5100,899,0,120,176.71253312650995,112.40137500863057,5064.135291991988,2661.185761957731
1790046630,20,,Aggregated,13.700000,0.000000,120,130,130,140,190,230,370,1500,5100,5100,5100,912,0,120,176.11495430237642,112.40137500863057,5064.135291991988,2667.0822368421054
1790046631,20,,Aggregated,13.600000,0.000000,120,130,130,140,190,230,370,1500,5100,5100,5100,924,0,120,175.51884689690905,112.40137500863057,5064.135291991988,2692.461038961039
1790046632,20,,Aggregated,13.800000,0.000000,120,130,130,140,190,230,370,1500,5100,5100,5100,938,0,120,174.9338759240159,112.40137500863057,5064.135291991988,2686.768656716418
1790046633,20,,Aggregated,13.400000,0.000000,120,130,130,140,190,230,360,1500,5100,5100,5100,953,0,120,174.24373613087903,112.40137500863057,5064.135291991988,2690.0262329485836
1790046634,20,,Aggregated,13.400000,0.000000,120,130,130,140,190,230,360,1500,5100,5100,5100,963,0,120,174.01404217725317,112.40137500863057,5064.135291991988,2688.583592938733
1790046635,20,,Aggregated,13.300000,0.000000,120,130,130,140,190,230,360,1500,5100,5100,5100,978,0,120,173.30849240666433,112.40137500863057,5064.135291991988,2695.3997955010227
1790046636,20,,Aggregated,13.500000,0.000000,120,130,130,140,190,230,360,1500,5100,5100,5100,994,0,120,172.62711392424418,112.40137500863057,5064.135291991988,2700.4265593561367
1790046637,20,,Aggregated,13.300000,0.000000,120,130,130,140,190,230,360,1500,5100,5100,5100,1003,0,120,172.3316270665059,112.40137500863057,5064.135291991988,2695.0408773678964
1790046638,20,,Aggregated,13.600000,0.000000,120,130,130,140,190,230,360,1500,5100,5100,5100,1021,0,120,172.2364919507142,112.40137500863057,5064.135291991988,2684.690499510284
